,province/state,country,latitude,longitude,confirmed,deaths,recovered,year,month,day
10243,no_province/state,poland,51.9194,19.1451,0,0,0,2020,3,1
10244,no_province/state,portugal,39.3999,-8.2245,0,0,0,2020,3,1
10245,no_province/state,qatar,25.3548,51.1839,3,0,0,2020,3,1
10246,no_province/state,romania,45.9432,24.9668,3,0,0,2020,3,1
10247,no_province/state,russia,60.0,90.0,2,0,2,2020,3,1
10248,no_province/state,rwanda,-1.9403,29.8739,0,0,0,2020,3,1
10249,no_province/state,saint lucia,13.9094,-60.9789,0,0,0,2020,3,1
10250,no_province/state,saint vincent and the grenadines,12.9843,-61.2872,0,0,0,2020,3,1
10251,no_province/state,san marino,43.9424,12.4578,1,0,0,2020,3,1
10252,no_province/state,saudi arabia,24.0,45.0,0,0,0,2020,3,1
10253,no_province/state,senegal,14.4974,-14.4524,0,0,0,2020,3,1
10254,no_province/state,serbia,44.0165,21.0059,0,0,0,2020,3,1
10255,no_province/state,seychelles,-4.6796,55.492,0,0,0,2020,3,1
10256,no_province/state,singapore,1.2833,103.8333,106,0,72,2020,3,1
10257,no_province/state,slovakia,48.669,19.699,0,0,0,2020,3,1
10258,no_province/state,slovenia,46.1512,14.9955,0,0,0,2020,3,1
10259,no_province/state,somalia,5.1521,46.1996,0,0,0,2020,3,1
10260,no_province/state,south africa,-30.5595,22.9375,0,0,0,2020,3,1
10261,no_province/state,spain,40.0,-4.0,84,0,2,2020,3,1
10262,no_province/state,sri lanka,7.0,81.0,1,0,1,2020,3,1
10263,no_province/state,sudan,12.8628,30.2176,0,0,0,2020,3,1
10264,no_province/state,suriname,3.9193,-56.0278,0,0,0,2020,3,1
10265,no_province/state,sweden,63.0,16.0,14,0,0,2020,3,1
10266,no_province/state,switzerland,46.8182,8.2275,27,0,0,2020,3,1
10267,no_province/state,taiwan*,23.7,121.0,40,1,9,2020,3,1
10268,no_province/state,tanzania,-6.369,34.8888,0,0,0,2020,3,1
10269,no_province/state,thailand,15.0,101.0,42,1,28,2020,3,1
10270,no_province/state,togo,8.6195,0.8248,0,0,0,2020,3,1
10271,no_province/state,trinidad and tobago,10.6918,-61.2225,0,0,0,2020,3,1
10272,no_province/state,tunisia,34.0,9.0,0,0,0,2020,3,1
10273,no_province/state,turkey,38.9637,35.2433,0,0,0,2020,3,1
10274,no_province/state,uganda,1.0,32.0,0,0,0,2020,3,1
10275,no_province/state,ukraine,48.3794,31.1656,0,0,0,2020,3,1
10276,no_province/state,united arab emirates,24.0,54.0,21,0,5,2020,3,1
10277,bermuda,united kingdom,32.3078,-64.7505,0,0,0,2020,3,1
10278,cayman islands,united kingdom,19.3133,-81.2546,0,0,0,2020,3,1
10279,channel islands,united kingdom,49.3723,-2.3644,0,0,0,2020,3,1
10280,gibraltar,united kingdom,36.1408,-5.3536,0,0,0,2020,3,1
10281,isle of man,united kingdom,54.2361,-4.5481,0,0,0,2020,3,1
10282,montserrat,united kingdom,16.7425,-62.1874,0,0,0,2020,3,1
10283,no_province/state,united kingdom,55.3781,-3.4360000000000004,36,0,8,2020,3,1
10284,no_province/state,uruguay,-32.5228,-55.7658,0,0,0,2020,3,1
10285,no_province/state,us,37.0902,-95.7129,74,1,7,2020,3,1
10286,no_province/state,uzbekistan,41.3775,64.5853,0,0,0,2020,3,1
10287,no_province/state,venezuela,6.4238,-66.5897,0,0,0,2020,3,1
10288,no_province/state,vietnam,16.0,108.0,16,0,16,2020,3,1
10289,no_province/state,zambia,-15.4167,28.2833,0,0,0,2020,3,1
10290,no_province/state,zimbabwe,-20.0,30.0,0,0,0,2020,3,1
10291,no_province/state,dominica,15.415,-61.371,0,0,0,2020,3,1
10292,no_province/state,grenada,12.1165,-61.678999999999995,0,0,0,2020,3,1
10293,no_province/state,mozambique,-18.665695,35.529562,0,0,0,2020,3,1
10294,no_province/state,syria,34.802075,38.99681500000001,0,0,0,2020,3,1
10295,no_province/state,timor-leste,-8.874217,125.727539,0,0,0,2020,3,1
10296,no_province/state,belize,13.1939,-59.5432,0,0,0,2020,3,1
10297,no_province/state,laos,19.856270000000002,102.495496,0,0,0,2020,3,1
10298,no_province/state,libya,26.3351,17.228331,0,0,0,2020,3,1
10299,no_province/state,west bank and gaza,31.9522,35.2332,0,0,0,2020,3,1
10300,no_province/state,guinea-bissau,11.8037,-15.1804,0,0,0,2020,3,1
10301,no_province/state,mali,17.570692,-3.996166000000001,0,0,0,2020,3,1
10302,no_province/state,saint kitts and nevis,17.357822,-62.782998,0,0,0,2020,3,1
10303,northwest territories,canada,64.8255,-124.8457,0,0,0,2020,3,1
10304,yukon,canada,64.2823,-135.0,0,0,0,2020,3,1
10305,no_province/state,kosovo,42.602636,20.902977,0,0,0,2020,3,1
10306,no_province/state,burma,21.9162,95.956,0,0,0,2020,3,1
10307,anguilla,united kingdom,18.2206,-63.0686,0,0,0,2020,3,1
10308,british virgin islands,united kingdom,18.4207,-64.64,0,0,0,2020,3,1
10309,turks and caicos islands,united kingdom,21.69400000000001,-71.7979,0,0,0,2020,3,1
10310,no_province/state,botswana,-22.3285,24.6849,0,0,0,2020,3,1
10311,no_province/state,burundi,-3.3731,29.9189,0,0,0,2020,3,1
10312,no_province/state,sierra leone,8.460555000000001,-11.779889,0,0,0,2020,3,1
10313,no_province/state,malawi,-13.254307999999998,34.301525,0,0,0,2020,3,1
10314,falkland islands,united kingdom,-51.7963,-59.5236,0,0,0,2020,3,1
10315,saint pierre and miquelon,france,46.8852,-56.3159,0,0,0,2020,3,1
10316,no_province/state,south sudan,6.8770000000000024,31.307,0,0,0,2020,3,1
10317,no_province/state,western sahara,24.2155,-12.8858,0,0,0,2020,3,1
10318,no_province/state,sao tome and principe,0.18636,6.613081,0,0,0,2020,3,1
10319,no_province/state,yemen,15.552726999999999,48.516388,0,0,0,2020,3,1
10320,no_province/state,afghanistan,33.0,65.0,1,0,0,2020,3,2
10321,no_province/state,albania,41.1533,20.1683,0,0,0,2020,3,2
10322,no_province/state,algeria,28.0339,1.6596,3,0,0,2020,3,2
10323,no_province/state,andorra,42.5063,1.5218,1,0,0,2020,3,2
10324,no_province/state,angola,-11.2027,17.8739,0,0,0,2020,3,2
10325,no_province/state,antigua and barbuda,17.0608,-61.7964,0,0,0,2020,3,2
10326,no_province/state,argentina,-38.4161,-63.6167,0,0,0,2020,3,2
10327,no_province/state,armenia,40.0691,45.0382,1,0,0,2020,3,2
10328,australian capital territory,australia,-35.4735,149.0124,0,0,0,2020,3,2
10329,new south wales,australia,-33.8688,151.2093,6,0,4,2020,3,2
10330,northern territory,australia,-12.4634,130.8456,0,0,0,2020,3,2
10331,queensland,australia,-28.0167,153.4,9,0,1,2020,3,2
10332,south australia,australia,-34.9285,138.6007,3,0,2,2020,3,2
10333,tasmania,australia,-41.4545,145.9707,1,0,0,2020,3,2
10334,victoria,australia,-37.8136,144.9631,9,0,4,2020,3,2
10335,western australia,australia,-31.9505,115.8605,2,1,0,2020,3,2
10336,no_province/state,austria,47.5162,14.5501,18,0,0,2020,3,2
10337,no_province/state,azerbaijan,40.1431,47.5769,3,0,0,2020,3,2
10338,no_province/state,bahamas,25.0343,-77.3963,0,0,0,2020,3,2
10339,no_province/state,bahrain,26.0275,50.55,49,0,0,2020,3,2
10340,no_province/state,bangladesh,23.685,90.3563,0,0,0,2020,3,2
10341,no_province/state,barbados,13.1939,-59.5432,0,0,0,2020,3,2
10342,no_province/state,belarus,53.7098,27.9534,1,0,0,2020,3,2
10343,no_province/state,belgium,50.8333,4.0,8,0,1,2020,3,2
10344,no_province/state,benin,9.3077,2.3158,0,0,0,2020,3,2
10345,no_province/state,bhutan,27.5142,90.4336,0,0,0,2020,3,2
10346,no_province/state,bolivia,-16.2902,-63.5887,0,0,0,2020,3,2
10347,no_province/state,bosnia and herzegovina,43.9159,17.6791,0,0,0,2020,3,2
10348,no_province/state,brazil,-14.235,-51.9253,2,0,0,2020,3,2
10349,no_province/state,brunei,4.5353,114.7277,0,0,0,2020,3,2
10350,no_province/state,bulgaria,42.7339,25.4858,0,0,0,2020,3,2
10351,no_province/state,burkina faso,12.2383,-1.5616,0,0,0,2020,3,2
10352,no_province/state,cabo verde,16.5388,-23.0418,0,0,0,2020,3,2
10353,no_province/state,cambodia,11.55,104.9167,1,0,1,2020,3,2
10354,no_province/state,cameroon,3.8480000000000003,11.5021,0,0,0,2020,3,2
10355,alberta,canada,53.9333,-116.5765,0,0,0,2020,3,2
10356,british columbia,canada,49.2827,-123.1207,8,0,0,2020,3,2
10357,manitoba,canada,53.7609,-98.8139,0,0,0,2020,3,2
10358,new brunswick,canada,46.5653,-66.4619,0,0,0,2020,3,2
10359,newfoundland and labrador,canada,53.1355,-57.6604,0,0,0,2020,3,2
10360,nova scotia,canada,44.681999999999995,-63.7443,0,0,0,2020,3,2
10361,ontario,canada,51.2538,-85.3232,18,0,0,2020,3,2
10362,prince edward island,canada,46.5107,-63.4168,0,0,0,2020,3,2
10363,quebec,canada,52.9399,-73.5491,1,0,0,2020,3,2
10364,saskatchewan,canada,52.9399,-106.4509,0,0,0,2020,3,2
10365,no_province/state,central african republic,6.6111,20.9394,0,0,0,2020,3,2
10366,no_province/state,chad,15.4542,18.7322,0,0,0,2020,3,2
10367,no_province/state,chile,-35.6751,-71.543,0,0,0,2020,3,2
10368,anhui,china,31.8257,117.2264,990,6,917,2020,3,2
10369,beijing,china,40.1824,116.4142,414,8,282,2020,3,2
10370,chongqing,china,30.0572,107.874,576,6,469,2020,3,2
10371,fujian,china,26.0789,117.9874,296,1,255,2020,3,2
10372,gansu,china,37.8099,101.0583,91,2,85,2020,3,2
10373,guangdong,china,23.3417,113.4244,1350,7,1059,2020,3,2
10374,guangxi,china,23.8298,108.7881,252,2,192,2020,3,2
10375,guizhou,china,26.8154,106.8748,146,2,114,2020,3,2
10376,hainan,china,19.1959,109.7453,168,5,151,2020,3,2
10377,hebei,china,39.549,116.1306,318,6,296,2020,3,2
10378,heilongjiang,china,47.861999999999995,127.7615,480,13,356,2020,3,2
10379,henan,china,33.882,113.61399999999999,1272,22,1205,2020,3,2
10380,hong kong,china,22.3,114.2,100,2,36,2020,3,2
10381,hubei,china,30.9756,112.2707,67103,2803,33934,2020,3,2
10382,hunan,china,27.6104,111.7088,1018,4,887,2020,3,2
10383,inner mongolia,china,44.0935,113.9448,75,0,54,2020,3,2
10384,jiangsu,china,32.9711,119.455,631,0,543,2020,3,2
10385,jiangxi,china,27.614,115.7221,935,1,850,2020,3,2
10386,jilin,china,43.6661,126.1923,93,1,83,2020,3,2
10387,liaoning,china,41.2956,122.6085,122,1,103,2020,3,2
10388,macau,china,22.1667,113.55,10,0,8,2020,3,2
10389,ningxia,china,37.2692,106.1655,74,0,69,2020,3,2
10390,qinghai,china,35.7452,95.9956,18,0,18,2020,3,2
10391,shaanxi,china,35.1917,108.8701,245,1,216,2020,3,2
10392,shandong,china,36.3427,118.1498,758,6,460,2020,3,2
10393,shanghai,china,31.201999999999998,121.4491,337,3,292,2020,3,2
10394,shanxi,china,37.5777,112.2922,133,0,119,2020,3,2
10395,sichuan,china,30.6171,102.7103,538,3,386,2020,3,2
10396,tianjin,china,39.3054,117.323,136,3,111,2020,3,2
10397,tibet,china,31.6927,88.0924,1,0,1,2020,3,2
10398,xinjiang,china,41.1129,85.2401,76,3,66,2020,3,2
10399,yunnan,china,24.974,101.48700000000001,174,2,168,2020,3,2
10400,zhejiang,china,29.1832,120.0934,1206,1,1069,2020,3,2
10401,no_province/state,colombia,4.5709,-74.2973,0,0,0,2020,3,2
10402,no_province/state,congo ,-4.0383,21.7587,0,0,0,2020,3,2
10403,no_province/state,congo ,-4.0383,21.7587,0,0,0,2020,3,2
10404,no_province/state,costa rica,9.7489,-83.7534,0,0,0,2020,3,2
10405,no_province/state,cote d'ivoire,7.54,-5.5471,0,0,0,2020,3,2
10406,no_province/state,croatia,45.1,15.2,7,0,0,2020,3,2
10407,no_province/state,cuba,22.0,-80.0,0,0,0,2020,3,2
10408,no_province/state,cyprus,35.1264,33.4299,0,0,0,2020,3,2
10409,no_province/state,czechia,49.8175,15.472999999999999,3,0,0,2020,3,2
10410,faroe islands,denmark,61.8926,-6.9118,0,0,0,2020,3,2
10411,greenland,denmark,71.7069,-42.6043,0,0,0,2020,3,2
10412,no_province/state,denmark,56.2639,9.5018,4,0,0,2020,3,2
10413,no_province/state,djibouti,11.8251,42.5903,0,0,0,2020,3,2
10414,no_province/state,dominican republic,18.7357,-70.1627,1,0,0,2020,3,2
10415,no_province/state,ecuador,-1.8312,-78.1834,6,0,0,2020,3,2
10416,no_province/state,egypt,26.0,30.0,2,0,1,2020,3,2
10417,no_province/state,el salvador,13.7942,-88.8965,0,0,0,2020,3,2
10418,no_province/state,equatorial guinea,1.5,10.0,0,0,0,2020,3,2
10419,no_province/state,eritrea,15.1794,39.7823,0,0,0,2020,3,2
10420,no_province/state,estonia,58.5953,25.0136,1,0,0,2020,3,2
10421,no_province/state,eswatini,-26.5225,31.4659,0,0,0,2020,3,2
10422,no_province/state,ethiopia,9.145,40.4897,0,0,0,2020,3,2
10423,no_province/state,fiji,-17.7134,178.065,0,0,0,2020,3,2
10424,no_province/state,finland,64.0,26.0,6,0,1,2020,3,2
10425,french guiana,france,3.9339,-53.1258,0,0,0,2020,3,2
10426,french polynesia,france,-17.6797,149.4068,0,0,0,2020,3,2
10427,guadeloupe,france,16.25,-61.5833,0,0,0,2020,3,2
10428,mayotte,france,-12.8275,45.1662,0,0,0,2020,3,2
10429,new caledonia,france,-20.9043,165.618,0,0,0,2020,3,2
10430,reunion,france,-21.1351,55.2471,0,0,0,2020,3,2
10431,saint barthelemy,france,17.9,-62.8333,0,0,0,2020,3,2
10432,st martin,france,18.0708,-63.0501,0,0,0,2020,3,2
10433,martinique,france,14.6415,-61.0242,0,0,0,2020,3,2
10434,no_province/state,france,46.2276,2.2137,191,3,12,2020,3,2
10435,no_province/state,gabon,-0.8037,11.6094,0,0,0,2020,3,2
10436,no_province/state,gambia,13.4432,-15.3101,0,0,0,2020,3,2
10437,no_province/state,georgia,42.3154,43.3569,3,0,0,2020,3,2
10438,no_province/state,germany,51.0,9.0,159,0,16,2020,3,2
10439,no_province/state,ghana,7.9465,-1.0232,0,0,0,2020,3,2
10440,no_province/state,greece,39.0742,21.8243,7,0,0,2020,3,2
10441,no_province/state,guatemala,15.7835,-90.2308,0,0,0,2020,3,2
10442,no_province/state,guinea,9.9456,-9.6966,0,0,0,2020,3,2
10443,no_province/state,guyana,5.0,-58.75,0,0,0,2020,3,2
10444,no_province/state,haiti,18.9712,-72.2852,0,0,0,2020,3,2
10445,no_province/state,holy see,41.9029,12.4534,0,0,0,2020,3,2
10446,no_province/state,honduras,15.2,-86.2419,0,0,0,2020,3,2
10447,no_province/state,hungary,47.1625,19.5033,0,0,0,2020,3,2
10448,no_province/state,iceland,64.9631,-19.0208,6,0,0,2020,3,2
10449,no_province/state,india,21.0,78.0,5,0,3,2020,3,2
10450,no_province/state,indonesia,-0.7893,113.9213,2,0,0,2020,3,2
10451,no_province/state,iran,32.0,53.0,1501,66,291,2020,3,2
10452,no_province/state,iraq,33.0,44.0,26,0,0,2020,3,2
10453,no_province/state,ireland,53.1424,-7.6921,1,0,0,2020,3,2
10454,no_province/state,israel,31.0,35.0,10,0,1,2020,3,2
10455,no_province/state,italy,43.0,12.0,2036,52,149,2020,3,2
10456,no_province/state,jamaica,18.1096,-77.2975,0,0,0,2020,3,2
10457,no_province/state,japan,36.0,138.0,274,6,32,2020,3,2
10458,no_province/state,jordan,31.24,36.51,0,0,0,2020,3,2
10459,no_province/state,kazakhstan,48.0196,66.9237,0,0,0,2020,3,2
10460,no_province/state,kenya,-0.0236,37.9062,0,0,0,2020,3,2
10461,no_province/state,south korea,36.0,128.0,4335,28,30,2020,3,2
10462,no_province/state,kuwait,29.5,47.75,56,0,0,2020,3,2
10463,no_province/state,kyrgyzstan,41.2044,74.7661,0,0,0,2020,3,2
10464,no_province/state,latvia,56.8796,24.6032,1,0,0,2020,3,2
10465,no_province/state,lebanon,33.8547,35.8623,13,0,0,2020,3,2
10466,no_province/state,liberia,6.4281,-9.4295,0,0,0,2020,3,2
10467,no_province/state,liechtenstein,47.14,9.55,0,0,0,2020,3,2
10468,no_province/state,lithuania,55.1694,23.8813,1,0,0,2020,3,2
10469,no_province/state,luxembourg,49.8153,6.1296,1,0,0,2020,3,2
10470,no_province/state,madagascar,-18.7669,46.8691,0,0,0,2020,3,2
10471,no_province/state,malaysia,2.5,112.5,29,0,18,2020,3,2
10472,no_province/state,maldives,3.2028,73.2207,0,0,0,2020,3,2
10473,no_province/state,malta,35.9375,14.3754,0,0,0,2020,3,2
10474,no_province/state,mauritania,21.0079,10.9408,0,0,0,2020,3,2
10475,no_province/state,mauritius,-20.2,57.5,0,0,0,2020,3,2
10476,no_province/state,mexico,23.6345,-102.5528,5,0,0,2020,3,2
10477,no_province/state,moldova,47.4116,28.3699,0,0,0,2020,3,2
10478,no_province/state,monaco,43.7333,7.4167,1,0,0,2020,3,2
10479,no_province/state,mongolia,46.8625,103.8467,0,0,0,2020,3,2
10480,no_province/state,montenegro,42.5,19.3,0,0,0,2020,3,2
10481,no_province/state,morocco,31.7917,-7.0926,1,0,0,2020,3,2
10482,no_province/state,namibia,-22.9576,18.4904,0,0,0,2020,3,2
10483,no_province/state,nepal,28.1667,84.25,1,0,1,2020,3,2
10484,aruba,netherlands,12.5186,-70.0358,0,0,0,2020,3,2
10485,curacao,netherlands,12.1696,-68.99,0,0,0,2020,3,2
10486,sint maarten,netherlands,18.0425,-63.0548,0,0,0,2020,3,2
10487,no_province/state,netherlands,52.1326,5.2913,18,0,0,2020,3,2
10488,no_province/state,new zealand,-40.9006,174.886,1,0,0,2020,3,2
10489,no_province/state,nicaragua,12.8654,-85.2072,0,0,0,2020,3,2
10490,no_province/state,niger,17.6078,8.0817,0,0,0,2020,3,2
10491,no_province/state,nigeria,9.082,8.6753,1,0,0,2020,3,2
10492,no_province/state,north macedonia,41.6086,21.7453,1,0,0,2020,3,2
10493,no_province/state,norway,60.472,8.4689,25,0,0,2020,3,2
10494,no_province/state,oman,21.0,57.0,6,0,1,2020,3,2
10495,no_province/state,pakistan,30.3753,69.3451,4,0,0,2020,3,2
10496,no_province/state,panama,8.538,-80.7821,0,0,0,2020,3,2
10497,no_province/state,papua new guinea,-6.315,143.9555,0,0,0,2020,3,2
10498,no_province/state,paraguay,-23.4425,-58.4438,0,0,0,2020,3,2
10499,no_province/state,peru,-9.19,-75.0152,0,0,0,2020,3,2
10500,no_province/state,philippines,13.0,122.0,3,1,1,2020,3,2
10501,no_province/state,poland,51.9194,19.1451,0,0,0,2020,3,2
10502,no_province/state,portugal,39.3999,-8.2245,2,0,0,2020,3,2
10503,no_province/state,qatar,25.3548,51.1839,3,0,0,2020,3,2
10504,no_province/state,romania,45.9432,24.9668,3,0,0,2020,3,2
10505,no_province/state,russia,60.0,90.0,3,0,2,2020,3,2
10506,no_province/state,rwanda,-1.9403,29.8739,0,0,0,2020,3,2
10507,no_province/state,saint lucia,13.9094,-60.9789,0,0,0,2020,3,2
10508,no_province/state,saint vincent and the grenadines,12.9843,-61.2872,0,0,0,2020,3,2
10509,no_province/state,san marino,43.9424,12.4578,8,0,0,2020,3,2
10510,no_province/state,saudi arabia,24.0,45.0,1,0,0,2020,3,2
10511,no_province/state,senegal,14.4974,-14.4524,1,0,0,2020,3,2
10512,no_province/state,serbia,44.0165,21.0059,0,0,0,2020,3,2
10513,no_province/state,seychelles,-4.6796,55.492,0,0,0,2020,3,2
10514,no_province/state,singapore,1.2833,103.8333,108,0,78,2020,3,2
10515,no_province/state,slovakia,48.669,19.699,0,0,0,2020,3,2
10516,no_province/state,slovenia,46.1512,14.9955,0,0,0,2020,3,2
10517,no_province/state,somalia,5.1521,46.1996,0,0,0,2020,3,2
10518,no_province/state,south africa,-30.5595,22.9375,0,0,0,2020,3,2
10519,no_province/state,spain,40.0,-4.0,120,0,2,2020,3,2
10520,no_province/state,sri lanka,7.0,81.0,1,0,1,2020,3,2
10521,no_province/state,sudan,12.8628,30.2176,0,0,0,2020,3,2
10522,no_province/state,suriname,3.9193,-56.0278,0,0,0,2020,3,2
10523,no_province/state,sweden,63.0,16.0,15,0,0,2020,3,2
10524,no_province/state,switzerland,46.8182,8.2275,42,0,0,2020,3,2
10525,no_province/state,taiwan*,23.7,121.0,41,1,12,2020,3,2
10526,no_province/state,tanzania,-6.369,34.8888,0,0,0,2020,3,2
10527,no_province/state,thailand,15.0,101.0,43,1,31,2020,3,2
10528,no_province/state,togo,8.6195,0.8248,0,0,0,2020,3,2
10529,no_province/state,trinidad and tobago,10.6918,-61.2225,0,0,0,2020,3,2
10530,no_province/state,tunisia,34.0,9.0,0,0,0,2020,3,2
10531,no_province/state,turkey,38.9637,35.2433,0,0,0,2020,3,2
10532,no_province/state,uganda,1.0,32.0,0,0,0,2020,3,2
10533,no_province/state,ukraine,48.3794,31.1656,0,0,0,2020,3,2
10534,no_province/state,united arab emirates,24.0,54.0,21,0,5,2020,3,2
10535,bermuda,united kingdom,32.3078,-64.7505,0,0,0,2020,3,2
10536,cayman islands,united kingdom,19.3133,-81.2546,0,0,0,2020,3,2
10537,channel islands,united kingdom,49.3723,-2.3644,0,0,0,2020,3,2
10538,gibraltar,united kingdom,36.1408,-5.3536,0,0,0,2020,3,2
10539,isle of man,united kingdom,54.2361,-4.5481,0,0,0,2020,3,2
10540,montserrat,united kingdom,16.7425,-62.1874,0,0,0,2020,3,2
10541,no_province/state,united kingdom,55.3781,-3.4360000000000004,40,0,8,2020,3,2
10542,no_province/state,uruguay,-32.5228,-55.7658,0,0,0,2020,3,2
10543,no_province/state,us,37.0902,-95.7129,98,6,7,2020,3,2
10544,no_province/state,uzbekistan,41.3775,64.5853,0,0,0,2020,3,2
10545,no_province/state,venezuela,6.4238,-66.5897,0,0,0,2020,3,2
10546,no_province/state,vietnam,16.0,108.0,16,0,16,2020,3,2
10547,no_province/state,zambia,-15.4167,28.2833,0,0,0,2020,3,2
10548,no_province/state,zimbabwe,-20.0,30.0,0,0,0,2020,3,2
10549,no_province/state,dominica,15.415,-61.371,0,0,0,2020,3,2
10550,no_province/state,grenada,12.1165,-61.678999999999995,0,0,0,2020,3,2
10551,no_province/state,mozambique,-18.665695,35.529562,0,0,0,2020,3,2
10552,no_province/state,syria,34.802075,38.99681500000001,0,0,0,2020,3,2
10553,no_province/state,timor-leste,-8.874217,125.727539,0,0,0,2020,3,2
10554,no_province/state,belize,13.1939,-59.5432,0,0,0,2020,3,2
10555,no_province/state,laos,19.856270000000002,102.495496,0,0,0,2020,3,2
10556,no_province/state,libya,26.3351,17.228331,0,0,0,2020,3,2
10557,no_province/state,west bank and gaza,31.9522,35.2332,0,0,0,2020,3,2
10558,no_province/state,guinea-bissau,11.8037,-15.1804,0,0,0,2020,3,2
10559,no_province/state,mali,17.570692,-3.996166000000001,0,0,0,2020,3,2
10560,no_province/state,saint kitts and nevis,17.357822,-62.782998,0,0,0,2020,3,2
10561,northwest territories,canada,64.8255,-124.8457,0,0,0,2020,3,2
10562,yukon,canada,64.2823,-135.0,0,0,0,2020,3,2
10563,no_province/state,kosovo,42.602636,20.902977,0,0,0,2020,3,2
10564,no_province/state,burma,21.9162,95.956,0,0,0,2020,3,2
10565,anguilla,united kingdom,18.2206,-63.0686,0,0,0,2020,3,2
10566,british virgin islands,united kingdom,18.4207,-64.64,0,0,0,2020,3,2
10567,turks and caicos islands,united kingdom,21.69400000000001,-71.7979,0,0,0,2020,3,2
10568,no_province/state,botswana,-22.3285,24.6849,0,0,0,2020,3,2
10569,no_province/state,burundi,-3.3731,29.9189,0,0,0,2020,3,2
10570,no_province/state,sierra leone,8.460555000000001,-11.779889,0,0,0,2020,3,2
